Data properties:

Recording date: 5/15/2009
Recording time: 12:33:48:000 (corresponds to time 0)
Study: PoPAnalyst-static-image
Subject: P02-arzu
Recording: Rec 02
Screen resolution: 1600 x 1200
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: ClearView fixation filter
Fixation radius: 50
Min duration: 100

Timestamp	StimuliName	AoiNames	GazePointX	GazePointY	FixationDuration	
31488	statemap.jpg	NM	506	783	300	
31505	statemap.jpg	NM	526	778	300	
31522	statemap.jpg	NM	514	785	300	
31538	statemap.jpg	NM	512	792	300	
31555	statemap.jpg	NM	517	780	300	
31571	statemap.jpg	NM	527	805	300	
31588	statemap.jpg	NM	515	797	300	
31605	statemap.jpg	NM	523	775	300	
31621	statemap.jpg	NM	517	777	300	
31638	statemap.jpg	NM	520	779	300	
31655	statemap.jpg	NM	519	795	300	
31671	statemap.jpg	NM	539	786	300	
31688	statemap.jpg	Content	654	735		
31705	statemap.jpg	Content	705	736		
31721	statemap.jpg	Content	695	745		
31738	statemap.jpg	Content	691	745		
31755	statemap.jpg	Content	697	756		
31771	statemap.jpg	Content	685	768		
31788	statemap.jpg	Content	0	0		
31805	statemap.jpg	Content	0	0		
31821	statemap.jpg	Content	0	0		
31838	statemap.jpg	Content	0	0		
31855	statemap.jpg	Content	702	775		
31871	statemap.jpg	Content	691	764		
31888	statemap.jpg	Content	627	658		
31904	statemap.jpg	Content	603	611		
31921	statemap.jpg	Content	594	609		
31938	statemap.jpg	Content	594	619		
31954	statemap.jpg	Content	593	607		
31971	statemap.jpg	Content	543	617		
31988	statemap.jpg	Content	490	606		
32004	statemap.jpg	Content	483	611		
32021	statemap.jpg	CO	506	554	250	
32038	statemap.jpg	CO	488	573	250	
32054	statemap.jpg	CO	525	580	250	
32071	statemap.jpg	CO	491	611	250	
32088	statemap.jpg	CO	485	613	250	
32104	statemap.jpg	CO	483	611	250	
32121	statemap.jpg	CO	489	622	250	
32138	statemap.jpg	CO	483	594	250	
32154	statemap.jpg	CO	491	600	250	
32171	statemap.jpg	CO	486	602	250	
32188	statemap.jpg	CO	494	606	250	
32204	statemap.jpg	CO	487	615	250	
32221	statemap.jpg	CO	480	600	250	
32238	statemap.jpg	CO	497	595	250	
32254	statemap.jpg	CO	471	606	250	
32271	statemap.jpg	UT	398	578	533	
32288	statemap.jpg	UT	402	586	533	
32304	statemap.jpg	UT	403	603	533	
32321	statemap.jpg	UT	395	589	533	
32338	statemap.jpg	UT	391	585	533	
32354	statemap.jpg	UT	392	590	533	
32371	statemap.jpg	UT	393	592	533	
32388	statemap.jpg	UT	404	606	533	
32404	statemap.jpg	UT	409	592	533	
32421	statemap.jpg	UT	398	584	533	
32437	statemap.jpg	UT	397	579	533	
32454	statemap.jpg	UT	393	596	533	
32471	statemap.jpg	UT	375	593	533	
32487	statemap.jpg	UT	383	590	533	
32504	statemap.jpg	UT	381	597	533	
32521	statemap.jpg	UT	380	604	533	
32537	statemap.jpg	UT	387	587	533	
32554	statemap.jpg	UT	368	585	533	
32571	statemap.jpg	UT	370	602	533	
32587	statemap.jpg	UT	377	585	533	
32604	statemap.jpg	UT	375	577	533	
32621	statemap.jpg	UT	378	611	533	
32637	statemap.jpg	UT	365	589	533	
32654	statemap.jpg	UT	364	580	533	
32671	statemap.jpg	UT	367	593	533	
32687	statemap.jpg	UT	380	605	533	
32704	statemap.jpg	UT	377	587	533	
32721	statemap.jpg	UT	376	599	533	
32737	statemap.jpg	UT	387	581	533	
32754	statemap.jpg	UT	369	590	533	
32771	statemap.jpg	UT	378	596	533	
32787	statemap.jpg	UT	364	578	533	
32804	statemap.jpg	Content	0	0		
32821	statemap.jpg	Content	0	0		
32837	statemap.jpg	Content	0	0		
32854	statemap.jpg	Content	371	575		
32871	statemap.jpg	CO	490	610	616	
32887	statemap.jpg	CO	535	620	616	
32904	statemap.jpg	CO	526	612	616	
32921	statemap.jpg	CO	522	618	616	
32937	statemap.jpg	CO	529	629	616	
32954	statemap.jpg	CO	529	639	616	
32970	statemap.jpg	CO	526	637	616	
32987	statemap.jpg	CO	519	632	616	
33004	statemap.jpg	CO	519	619	616	
33020	statemap.jpg	CO	522	621	616	
33037	statemap.jpg	CO	531	615	616	
33054	statemap.jpg	CO	520	631	616	
33070	statemap.jpg	CO	521	631	616	
33087	statemap.jpg	CO	532	634	616	
33104	statemap.jpg	CO	527	624	616	
33120	statemap.jpg	CO	518	628	616	
33137	statemap.jpg	CO	522	625	616	
33154	statemap.jpg	CO	512	617	616	
33170	statemap.jpg	CO	527	618	616	
33187	statemap.jpg	CO	514	608	616	
33204	statemap.jpg	CO	526	621	616	
33220	statemap.jpg	CO	530	639	616	
33237	statemap.jpg	CO	528	625	616	
33254	statemap.jpg	CO	508	636	616	
33270	statemap.jpg	CO	511	620	616	
33287	statemap.jpg	CO	515	635	616	
33303	statemap.jpg	CO	515	635	616	
33320	statemap.jpg	CO	514	639	616	
33337	statemap.jpg	CO	510	619	616	
33353	statemap.jpg	CO	512	622	616	
33370	statemap.jpg	CO	517	635	616	
33387	statemap.jpg	CO	512	615	616	
33403	statemap.jpg	CO	513	631	616	
33420	statemap.jpg	CO	517	612	616	
33437	statemap.jpg	CO	514	627	616	
33453	statemap.jpg	CO	518	631	616	
33470	statemap.jpg	CO	515	625	616	
33487	statemap.jpg	Content	633	632		
33503	statemap.jpg	KN	711	658	283	
33520	statemap.jpg	KN	714	646	283	
33537	statemap.jpg	KN	705	650	283	
33553	statemap.jpg	KN	703	653	283	
33570	statemap.jpg	KN	711	651	283	
33587	statemap.jpg	KN	706	639	283	
33603	statemap.jpg	KN	706	660	283	
33620	statemap.jpg	KN	710	650	283	
33637	statemap.jpg	KN	715	650	283	
33653	statemap.jpg	KN	705	659	283	
33670	statemap.jpg	KN	700	652	283	
33687	statemap.jpg	KN	703	638	283	
33703	statemap.jpg	KN	698	660	283	
33720	statemap.jpg	KN	703	658	283	
33737	statemap.jpg	KN	708	634	283	
33753	statemap.jpg	KN	709	637	283	
33770	statemap.jpg	KN	706	652	283	
33787	statemap.jpg	Content	832	626		
33803	statemap.jpg	Content	842	638		
33820	statemap.jpg	Content	0	0		
33837	statemap.jpg	Content	0	0		
33853	statemap.jpg	Content	0	0		
33870	statemap.jpg	MO	836	647	550	
33886	statemap.jpg	MO	845	637	550	
33903	statemap.jpg	MO	845	627	550	
33920	statemap.jpg	MO	840	638	550	
33936	statemap.jpg	MO	836	665	550	
33953	statemap.jpg	MO	830	638	550	
33970	statemap.jpg	MO	839	628	550	
33986	statemap.jpg	MO	832	649	550	
34003	statemap.jpg	MO	844	630	550	
34020	statemap.jpg	MO	840	634	550	
34036	statemap.jpg	MO	837	633	550	
34053	statemap.jpg	MO	834	641	550	
34070	statemap.jpg	MO	832	650	550	
34086	statemap.jpg	MO	842	637	550	
34103	statemap.jpg	MO	835	651	550	
34120	statemap.jpg	MO	884	650	550	
34136	statemap.jpg	MO	879	641	550	
34153	statemap.jpg	MO	873	650	550	
34170	statemap.jpg	MO	875	640	550	
34186	statemap.jpg	MO	873	631	550	
34203	statemap.jpg	MO	873	645	550	
34220	statemap.jpg	MO	867	649	550	
34236	statemap.jpg	MO	860	646	550	
34253	statemap.jpg	MO	867	643	550	
34270	statemap.jpg	MO	860	654	550	
34286	statemap.jpg	MO	871	645	550	
34303	statemap.jpg	MO	867	654	550	
34320	statemap.jpg	MO	872	650	550	
34336	statemap.jpg	MO	857	662	550	
34353	statemap.jpg	MO	867	652	550	
34369	statemap.jpg	MO	876	655	550	
34386	statemap.jpg	MO	885	657	550	
34403	statemap.jpg	MO	889	646	550	
34419	statemap.jpg	Content	0	0		
34436	statemap.jpg	TN	1021	684	300	
34453	statemap.jpg	TN	1022	669	300	
34469	statemap.jpg	TN	1032	665	300	
34486	statemap.jpg	TN	1019	694	300	
34503	statemap.jpg	TN	1019	678	300	
34519	statemap.jpg	TN	1009	693	300	
34536	statemap.jpg	TN	1020	684	300	
34553	statemap.jpg	TN	1020	681	300	
34569	statemap.jpg	TN	1011	697	300	
34586	statemap.jpg	TN	1027	685	300	
34603	statemap.jpg	TN	1016	686	300	
34619	statemap.jpg	TN	1003	686	300	
34636	statemap.jpg	TN	1019	692	300	
34653	statemap.jpg	TN	1022	683	300	
34669	statemap.jpg	TN	1011	681	300	
34686	statemap.jpg	TN	1023	682	300	
34702	statemap.jpg	TN	1018	675	300	
34719	statemap.jpg	TN	1022	676	300	
34736	statemap.jpg	Content	1018	794		
34752	statemap.jpg	Content	0	0		
34769	statemap.jpg	Content	0	0		
34786	statemap.jpg	Content	0	0		
34802	statemap.jpg	Content	0	0		
34819	statemap.jpg	Content	0	0		
34836	statemap.jpg	Content	0	0		
34852	statemap.jpg	Content	0	0		
34869	statemap.jpg	Content	0	0		
34886	statemap.jpg	Content	0	0		
34902	statemap.jpg	Content	0	0		
34919	statemap.jpg	TN	1052	681	799	
34936	statemap.jpg	TN	1055	669	799	
34952	statemap.jpg	TN	1045	672	799	
34969	statemap.jpg	TN	1061	683	799	
34986	statemap.jpg	TN	1052	679	799	
35002	statemap.jpg	TN	1047	684	799	
35019	statemap.jpg	TN	1053	684	799	
35036	statemap.jpg	TN	1048	651	799	
35052	statemap.jpg	TN	1039	697	799	
35069	statemap.jpg	TN	1047	691	799	
35086	statemap.jpg	TN	1044	685	799	
35102	statemap.jpg	TN	1045	684	799	
35119	statemap.jpg	TN	1037	687	799	
35136	statemap.jpg	TN	1036	664	799	
35152	statemap.jpg	TN	1045	677	799	
35169	statemap.jpg	TN	1045	675	799	
35185	statemap.jpg	TN	1054	666	799	
35202	statemap.jpg	TN	1049	673	799	
35219	statemap.jpg	TN	1038	683	799	
35235	statemap.jpg	TN	1043	681	799	
35252	statemap.jpg	TN	1038	675	799	
35269	statemap.jpg	TN	1046	677	799	
35285	statemap.jpg	TN	1047	666	799	
35302	statemap.jpg	TN	1049	678	799	
35319	statemap.jpg	TN	1049	681	799	
35335	statemap.jpg	TN	1050	666	799	
35352	statemap.jpg	TN	1060	671	799	
35369	statemap.jpg	TN	1039	678	799	
35385	statemap.jpg	TN	1083	678	799	
35402	statemap.jpg	TN	1065	678	799	
35419	statemap.jpg	TN	1075	672	799	
35435	statemap.jpg	TN	1058	682	799	
35452	statemap.jpg	TN	1063	688	799	
35469	statemap.jpg	TN	1065	699	799	
35485	statemap.jpg	TN	1065	686	799	
35502	statemap.jpg	TN	1066	690	799	
35519	statemap.jpg	TN	1068	681	799	
35535	statemap.jpg	TN	1075	676	799	
35552	statemap.jpg	TN	1076	678	799	
35569	statemap.jpg	TN	1069	674	799	
35585	statemap.jpg	TN	1058	697	799	
35602	statemap.jpg	TN	1056	693	799	
35619	statemap.jpg	TN	1059	680	799	
35635	statemap.jpg	TN	1068	686	799	
35652	statemap.jpg	TN	1062	674	799	
35669	statemap.jpg	TN	1054	680	799	
35685	statemap.jpg	TN	1064	683	799	
35702	statemap.jpg	TN	1106	678	799	
35718	statemap.jpg	NC	1208	661	117	
35735	statemap.jpg	NC	1211	659	117	
35752	statemap.jpg	NC	1215	645	117	
35768	statemap.jpg	NC	1212	657	117	
35785	statemap.jpg	NC	1205	658	117	
35802	statemap.jpg	NC	1229	656	117	
35818	statemap.jpg	NC	1216	655	117	
35835	statemap.jpg	Content	0	0		
35852	statemap.jpg	Content	0	0		
35868	statemap.jpg	Content	0	0		
35885	statemap.jpg	NC	1207	659	233	
35902	statemap.jpg	NC	1199	668	233	
35918	statemap.jpg	NC	1202	667	233	
35935	statemap.jpg	NC	1245	648	233	
35952	statemap.jpg	NC	1242	642	233	
35968	statemap.jpg	NC	1231	644	233	
35985	statemap.jpg	NC	1249	647	233	
36002	statemap.jpg	NC	1250	648	233	
36018	statemap.jpg	NC	1245	678	233	
36035	statemap.jpg	NC	1243	653	233	
36052	statemap.jpg	NC	1228	648	233	
36068	statemap.jpg	NC	1236	645	233	
36085	statemap.jpg	NC	1243	634	233	
36102	statemap.jpg	NC	1236	649	233	
36118	statemap.jpg	SC	1185	708	516	
36135	statemap.jpg	SC	1211	689	516	
36152	statemap.jpg	SC	1195	709	516	
36168	statemap.jpg	SC	1195	693	516	
36185	statemap.jpg	SC	1200	697	516	
36202	statemap.jpg	SC	1200	704	516	
36218	statemap.jpg	SC	1190	698	516	
36235	statemap.jpg	SC	1193	698	516	
36251	statemap.jpg	SC	1198	695	516	
36268	statemap.jpg	SC	1191	703	516	
36285	statemap.jpg	SC	1205	702	516	
36301	statemap.jpg	SC	1183	700	516	
36318	statemap.jpg	SC	1198	707	516	
36335	statemap.jpg	SC	1171	722	516	
36351	statemap.jpg	SC	1171	713	516	
36368	statemap.jpg	SC	1174	700	516	
36385	statemap.jpg	SC	1172	710	516	
36401	statemap.jpg	SC	1165	717	516	
36418	statemap.jpg	SC	1175	712	516	
36435	statemap.jpg	SC	1178	708	516	
36451	statemap.jpg	SC	1174	701	516	
36468	statemap.jpg	SC	1173	706	516	
36485	statemap.jpg	SC	1164	703	516	
36501	statemap.jpg	SC	1162	716	516	
36518	statemap.jpg	SC	1183	708	516	
36535	statemap.jpg	SC	1173	706	516	
36551	statemap.jpg	SC	1170	717	516	
36568	statemap.jpg	SC	1173	712	516	
36585	statemap.jpg	SC	1164	707	516	
36601	statemap.jpg	SC	1164	717	516	
36618	statemap.jpg	SC	1170	707	516	
36634	statemap.jpg	SC	1221	707	516	
36651	statemap.jpg	SC	1220	724	516	
36668	statemap.jpg	SC	1221	721	516	
36684	statemap.jpg	SC	1223	722	516	
36701	statemap.jpg	SC	1213	727	516	
36718	statemap.jpg	SC	1216	710	516	
36734	statemap.jpg	SC	1226	724	516	
36751	statemap.jpg	SC	1220	715	516	
36768	statemap.jpg	SC	1209	727	516	
36784	statemap.jpg	SC	1230	699	516	
36801	statemap.jpg	SC	1214	723	516	
36818	statemap.jpg	SC	1204	723	516	
36834	statemap.jpg	SC	1221	720	516	
36851	statemap.jpg	SC	1221	706	516	
36868	statemap.jpg	SC	1207	717	516	
36884	statemap.jpg	SC	1220	704	516	
36901	statemap.jpg	SC	1214	721	516	
36918	statemap.jpg	SC	1204	712	516	
36934	statemap.jpg	SC	1199	731	516	
36951	statemap.jpg	SC	1186	721	516	
36968	statemap.jpg	SC	1165	720	516	
36984	statemap.jpg	SC	1174	716	516	
37001	statemap.jpg	SC	1180	711	516	
37018	statemap.jpg	SC	1167	709	516	
37034	statemap.jpg	SC	1176	715	516	
37051	statemap.jpg	SC	1172	715	516	
37068	statemap.jpg	SC	1185	724	516	
37084	statemap.jpg	SC	1174	725	516	
37101	statemap.jpg	SC	1171	736	516	
37117	statemap.jpg	SC	1176	729	516	
37134	statemap.jpg	SC	1160	711	516	
37151	statemap.jpg	TN	1026	715	133	
37167	statemap.jpg	TN	985	728	133	
37184	statemap.jpg	TN	981	739	133	
37201	statemap.jpg	TN	996	714	133	
37217	statemap.jpg	TN	982	725	133	
37234	statemap.jpg	TN	993	724	133	
37251	statemap.jpg	TN	1000	700	133	
37267	statemap.jpg	TN	996	663	133	
37284	statemap.jpg	Content	0	0		
37301	statemap.jpg	MS	989	739	316	
37317	statemap.jpg	MS	975	742	316	
37334	statemap.jpg	MS	972	755	316	
37351	statemap.jpg	MS	996	733	316	
37367	statemap.jpg	MS	984	733	316	
37384	statemap.jpg	MS	985	727	316	
37401	statemap.jpg	MS	984	735	316	
37417	statemap.jpg	MS	983	739	316	
37434	statemap.jpg	MS	990	732	316	
37451	statemap.jpg	MS	979	734	316	
37467	statemap.jpg	MS	988	736	316	
37484	statemap.jpg	MS	987	729	316	
37501	statemap.jpg	MS	973	725	316	
37517	statemap.jpg	MS	979	722	316	
37534	statemap.jpg	MS	982	730	316	
37551	statemap.jpg	MS	982	735	316	
37567	statemap.jpg	MS	976	751	316	
37584	statemap.jpg	MS	980	752	316	
37601	statemap.jpg	MS	973	737	316	
37617	statemap.jpg	AK	859	747	233	
37634	statemap.jpg	AK	847	765	233	
37650	statemap.jpg	AK	865	755	233	
37667	statemap.jpg	AK	867	762	233	
37684	statemap.jpg	AK	861	761	233	
37700	statemap.jpg	AK	853	770	233	
37717	statemap.jpg	AK	859	751	233	
37734	statemap.jpg	AK	860	754	233	
37750	statemap.jpg	AK	855	761	233	
37767	statemap.jpg	AK	853	764	233	
37784	statemap.jpg	AK	850	770	233	
37800	statemap.jpg	AK	860	746	233	
37817	statemap.jpg	AK	866	760	233	
37834	statemap.jpg	AK	854	758	233	
37850	statemap.jpg	Content	0	0		
37867	statemap.jpg	Content	0	0		
37884	statemap.jpg	Content	0	0		
37900	statemap.jpg	Content	858	761		
37917	statemap.jpg	Content	838	786		
37934	statemap.jpg	Content	742	738		
37950	statemap.jpg	Content	719	759		
37967	statemap.jpg	Content	729	746		
37984	statemap.jpg	Content	740	776		
38000	statemap.jpg	Content	723	808		
38017	statemap.jpg	Content	740	849		
38034	statemap.jpg	OK	720	747	799	
38050	statemap.jpg	OK	708	760	799	
38067	statemap.jpg	OK	711	762	799	
38083	statemap.jpg	OK	714	777	799	
38100	statemap.jpg	OK	719	748	799	
38117	statemap.jpg	OK	702	756	799	
38133	statemap.jpg	OK	709	742	799	
38150	statemap.jpg	OK	727	744	799	
38167	statemap.jpg	OK	711	750	799	
38183	statemap.jpg	OK	720	728	799	
38200	statemap.jpg	OK	717	753	799	
38217	statemap.jpg	OK	725	751	799	
38233	statemap.jpg	OK	716	762	799	
38250	statemap.jpg	OK	717	743	799	
38267	statemap.jpg	OK	708	758	799	
38283	statemap.jpg	OK	714	739	799	
38300	statemap.jpg	OK	717	749	799	
38317	statemap.jpg	OK	707	751	799	
38333	statemap.jpg	OK	715	750	799	
38350	statemap.jpg	OK	707	751	799	
38367	statemap.jpg	OK	721	781	799	
38383	statemap.jpg	OK	712	761	799	
38400	statemap.jpg	OK	722	736	799	
38417	statemap.jpg	OK	723	753	799	
38433	statemap.jpg	OK	722	747	799	
38450	statemap.jpg	OK	729	751	799	
38467	statemap.jpg	OK	708	747	799	
38483	statemap.jpg	OK	705	755	799	
38500	statemap.jpg	OK	720	755	799	
38516	statemap.jpg	OK	736	737	799	
38533	statemap.jpg	OK	735	753	799	
38550	statemap.jpg	OK	729	726	799	
38566	statemap.jpg	OK	733	744	799	
38583	statemap.jpg	OK	733	743	799	
38600	statemap.jpg	OK	733	750	799	
38616	statemap.jpg	OK	736	745	799	
38633	statemap.jpg	OK	737	743	799	
38650	statemap.jpg	OK	732	744	799	
38666	statemap.jpg	OK	732	737	799	
38683	statemap.jpg	OK	722	744	799	
38700	statemap.jpg	OK	723	751	799	
38716	statemap.jpg	OK	741	729	799	
38733	statemap.jpg	OK	734	742	799	
38750	statemap.jpg	OK	738	744	799	
38766	statemap.jpg	OK	734	738	799	
38783	statemap.jpg	OK	738	742	799	
38800	statemap.jpg	OK	741	750	799	
38816	statemap.jpg	OK	735	747	799	
38833	statemap.jpg	Content	614	769		
38850	statemap.jpg	Content	485	772		
38866	statemap.jpg	Content	0	0		
38883	statemap.jpg	Content	0	0		
38900	statemap.jpg	Content	0	0		
38916	statemap.jpg	NM	487	760	117	
38933	statemap.jpg	NM	488	767	117	
38950	statemap.jpg	NM	485	752	117	
38966	statemap.jpg	NM	480	761	117	
38983	statemap.jpg	NM	485	773	117	
39000	statemap.jpg	NM	491	768	117	
39016	statemap.jpg	NM	482	777	117	
39033	statemap.jpg	Content	493	723		
39049	statemap.jpg	Content	493	756		
39066	statemap.jpg	Content	486	770		
39083	statemap.jpg	NM	536	785	350	
39099	statemap.jpg	NM	533	776	350	
39116	statemap.jpg	NM	548	776	350	
39133	statemap.jpg	NM	545	770	350	
39149	statemap.jpg	NM	538	773	350	
39166	statemap.jpg	NM	540	783	350	
39183	statemap.jpg	NM	535	777	350	
39199	statemap.jpg	NM	544	769	350	
39216	statemap.jpg	NM	534	791	350	
39233	statemap.jpg	NM	547	759	350	
39249	statemap.jpg	NM	544	773	350	
39266	statemap.jpg	NM	496	771	350	
39283	statemap.jpg	NM	484	772	350	
39299	statemap.jpg	NM	473	781	350	
39316	statemap.jpg	NM	488	783	350	
39333	statemap.jpg	NM	481	794	350	
39349	statemap.jpg	NM	494	780	350	
39366	statemap.jpg	NM	490	781	350	
39383	statemap.jpg	NM	490	792	350	
39399	statemap.jpg	NM	486	785	350	
39416	statemap.jpg	NM	527	800	350	
39433	statemap.jpg	TX	663	853	350	
39449	statemap.jpg	TX	664	878	350	
39466	statemap.jpg	TX	678	852	350	
39483	statemap.jpg	TX	664	870	350	
39499	statemap.jpg	TX	674	842	350	
39516	statemap.jpg	TX	658	876	350	
39533	statemap.jpg	TX	658	861	350	
39549	statemap.jpg	TX	661	876	350	
39566	statemap.jpg	TX	661	885	350	
39582	statemap.jpg	TX	677	879	350	
39599	statemap.jpg	TX	671	885	350	
39616	statemap.jpg	TX	665	918	350	
39632	statemap.jpg	TX	694	887	350	
39649	statemap.jpg	TX	670	911	350	
39666	statemap.jpg	TX	677	873	350	
39682	statemap.jpg	TX	673	889	350	
39699	statemap.jpg	TX	681	901	350	
39716	statemap.jpg	TX	671	907	350	
39732	statemap.jpg	TX	676	883	350	
39749	statemap.jpg	TX	683	888	350	
39766	statemap.jpg	TX	683	898	350	
39782	statemap.jpg	Content	657	817		
39799	statemap.jpg	Content	637	781		
39816	statemap.jpg	Content	647	764		
39832	statemap.jpg	Content	637	758		
39849	statemap.jpg	Content	641	785		
39866	statemap.jpg	Content	646	706		
39882	statemap.jpg	Content	637	716		
39899	statemap.jpg	Content	0	0		
39916	statemap.jpg	Content	0	0		
39932	statemap.jpg	Content	0	0		
39949	statemap.jpg	NM	508	788	166	
39965	statemap.jpg	NM	514	767	166	
39982	statemap.jpg	NM	520	779	166	
39999	statemap.jpg	NM	513	773	166	
40015	statemap.jpg	NM	509	776	166	
40032	statemap.jpg	NM	501	774	166	
40049	statemap.jpg	NM	507	773	166	
40065	statemap.jpg	NM	502	762	166	
40082	statemap.jpg	NM	517	777	166	
40099	statemap.jpg	NM	513	763	166	
40115	statemap.jpg	Content	0	0		
40132	statemap.jpg	Content	0	0		
40149	statemap.jpg	Content	0	0		
40165	statemap.jpg	Content	0	0		
40182	statemap.jpg	Content	0	0		
40199	statemap.jpg	Content	0	0		
40215	statemap.jpg	Content	0	0		
40232	statemap.jpg	Content	0	0		
40249	statemap.jpg	Content	0	0		
40265	statemap.jpg	NM	468	765	216	
40282	statemap.jpg	NM	479	800	216	
40299	statemap.jpg	NM	471	762	216	
40315	statemap.jpg	NM	469	758	216	
40332	statemap.jpg	NM	477	776	216	
40349	statemap.jpg	NM	471	768	216	
40365	statemap.jpg	NM	472	777	216	
40382	statemap.jpg	NM	473	768	216	
40399	statemap.jpg	NM	474	762	216	
40415	statemap.jpg	NM	462	764	216	
40432	statemap.jpg	NM	464	723	216	
40448	statemap.jpg	NM	465	681	216	
40465	statemap.jpg	NM	476	700	216	
40482	statemap.jpg	Content	481	759		
40498	statemap.jpg	Content	470	762		
40515	statemap.jpg	Content	470	772		
40532	statemap.jpg	Content	458	779		
40548	statemap.jpg	AZ	364	741	366	
40565	statemap.jpg	AZ	358	738	366	
40582	statemap.jpg	AZ	356	741	366	
40598	statemap.jpg	AZ	346	720	366	
40615	statemap.jpg	AZ	345	722	366	
40632	statemap.jpg	AZ	356	740	366	
40648	statemap.jpg	AZ	350	746	366	
40665	statemap.jpg	AZ	344	742	366	
40682	statemap.jpg	AZ	346	731	366	
40698	statemap.jpg	AZ	343	712	366	
40715	statemap.jpg	AZ	345	739	366	
40732	statemap.jpg	AZ	349	736	366	
40748	statemap.jpg	AZ	359	747	366	
40765	statemap.jpg	AZ	358	721	366	
40782	statemap.jpg	AZ	363	748	366	
40798	statemap.jpg	AZ	357	732	366	
40815	statemap.jpg	AZ	352	750	366	
40832	statemap.jpg	AZ	345	739	366	
40848	statemap.jpg	AZ	354	746	366	
40865	statemap.jpg	AZ	351	739	366	
40882	statemap.jpg	AZ	355	739	366	
40898	statemap.jpg	AZ	357	749	366	
40915	statemap.jpg	Content	0	0		
40931	statemap.jpg	Content	0	0		
40948	statemap.jpg	Content	0	0		
40965	statemap.jpg	AZ	333	748	200	
40981	statemap.jpg	AZ	339	739	200	
40998	statemap.jpg	AZ	334	738	200	
41015	statemap.jpg	AZ	335	752	200	
41031	statemap.jpg	AZ	346	743	200	
41048	statemap.jpg	AZ	336	752	200	
41065	statemap.jpg	AZ	334	755	200	
41081	statemap.jpg	AZ	332	764	200	
41098	statemap.jpg	AZ	333	752	200	
41115	statemap.jpg	AZ	335	740	200	
41131	statemap.jpg	AZ	331	737	200	
41148	statemap.jpg	AZ	343	739	200	
41165	statemap.jpg	CA	237	676	566	
41181	statemap.jpg	CA	189	666	566	
41198	statemap.jpg	CA	194	646	566	
41215	statemap.jpg	CA	185	660	566	
41231	statemap.jpg	CA	186	636	566	
41248	statemap.jpg	CA	193	623	566	
41265	statemap.jpg	CA	186	629	566	
41281	statemap.jpg	CA	182	629	566	
41298	statemap.jpg	CA	182	655	566	
41315	statemap.jpg	CA	184	640	566	
41331	statemap.jpg	CA	180	656	566	
41348	statemap.jpg	CA	197	672	566	
41365	statemap.jpg	CA	194	674	566	
41381	statemap.jpg	CA	194	647	566	
41398	statemap.jpg	CA	178	645	566	
41414	statemap.jpg	CA	188	652	566	
41431	statemap.jpg	CA	186	647	566	
41448	statemap.jpg	CA	179	639	566	
41464	statemap.jpg	CA	172	658	566	
41481	statemap.jpg	CA	168	647	566	
41498	statemap.jpg	CA	158	638	566	
41514	statemap.jpg	CA	154	622	566	
41531	statemap.jpg	CA	165	649	566	
41548	statemap.jpg	CA	148	639	566	
41564	statemap.jpg	CA	146	627	566	
41581	statemap.jpg	CA	156	630	566	
41598	statemap.jpg	CA	153	641	566	
41614	statemap.jpg	CA	165	628	566	
41631	statemap.jpg	CA	155	643	566	
41648	statemap.jpg	CA	161	631	566	
41664	statemap.jpg	CA	170	641	566	
41681	statemap.jpg	CA	163	629	566	
41698	statemap.jpg	CA	163	647	566	
41714	statemap.jpg	CA	164	634	566	
41731	statemap.jpg	Content	350	692		
41748	statemap.jpg	Content	492	712		
41764	statemap.jpg	Content	610	810		
41781	statemap.jpg	Content	720	847		
41798	statemap.jpg	Content	763	859		
41814	statemap.jpg	Content	805	852		
41831	statemap.jpg	Content	763	858		
41847	statemap.jpg	Content	775	864		
41864	statemap.jpg	Content	765	863		
41881	statemap.jpg	Content	893	866		
41897	statemap.jpg	Content	1017	878		
41914	statemap.jpg	Content	0	0		
41931	statemap.jpg	Content	0	0		
41947	statemap.jpg	Content	0	0		
41964	statemap.jpg	MS	989	899	117	
41981	statemap.jpg	MS	980	891	117	
41997	statemap.jpg	MS	987	891	117	
42014	statemap.jpg	MS	987	882	117	
42031	statemap.jpg	MS	983	883	117	
42047	statemap.jpg	MS	999	871	117	
42064	statemap.jpg	MS	991	867	117	
42081	statemap.jpg	MS	962	826	233	
42097	statemap.jpg	MS	954	836	233	
42114	statemap.jpg	MS	964	841	233	
42131	statemap.jpg	MS	959	840	233	
42147	statemap.jpg	MS	957	836	233	
42164	statemap.jpg	MS	957	832	233	
42181	statemap.jpg	MS	967	851	233	
42197	statemap.jpg	MS	970	843	233	
42214	statemap.jpg	MS	953	842	233	
42231	statemap.jpg	MS	954	835	233	
42247	statemap.jpg	MS	959	846	233	
42264	statemap.jpg	MS	967	836	233	
42281	statemap.jpg	MS	968	831	233	
42297	statemap.jpg	MS	960	820	233	
42314	statemap.jpg	Content	1014	821		
42331	statemap.jpg	Content	995	831		
42347	statemap.jpg	Content	1000	823		
42364	statemap.jpg	Content	1000	823		
42380	statemap.jpg	Content	979	816		
42397	statemap.jpg	Content	728	763		
42414	statemap.jpg	Content	482	730		
42430	statemap.jpg	AZ	305	697	150	
